"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
20,4,"incong/post-err",1.17574145999225,-0.24241517275,2.3252790801075,1.05576422220824,0.921428656757427,1.21627807892619
21,4,"incong/post-err",4.08845012322225,3.093823840125,5.01795374475,1.25940601651188,1.09964740384087,1.43132667499818
22,4,"incong/post-err",2.8026140406,1.515714471725,4.11708310075,1.14696751007757,1.02832378158998,1.26607517402735
23,4,"incong/post-err",2.71758423734417,1.40824215525,3.8622525955,1.39361483875456,1.22705277244729,1.62210292448204
24,4,"incong/post-err",3.44168913525,2.426145812775,4.748082429,1.21533064458338,1.08853940889952,1.36769349067421
25,4,"incong/post-err",2.56610362210083,1.335275439,3.6726433435,1.23237073917809,1.09201138186445,1.39280402722559
26,4,"incong/post-err",2.43190950120917,1.5068107062,3.28957717975,1.07887649993278,0.950006898496761,1.20904562314982
27,4,"incong/post-err",5.77475241671208,4.75640033725,6.79961222075,1.46695295340493,1.26856437391939,1.65619844947963
28,4,"incong/post-err",1.56503866044167,0.591244369675,2.86104116925,1.04260512916512,0.920571326209991,1.19127231365415
29,4,"incong/post-err",2.10964262019167,0.9070442095,3.210219011,1.10390695820933,0.969824849020281,1.2531734608676
