"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
9,2,"cong/post-err",6.11143889605059,5.30339743875,6.937702946575,1.33428745974855,1.23429447470935,1.44051961573561
10,2,"cong/post-err",6.9946832562743,6.28243041225,7.68800966675,1.50905422482587,1.40275498324471,1.62727567743922
11,2,"cong/post-err",7.37803523982028,6.595955765,8.134892449775,1.20311784870828,1.12410497384065,1.29018315691792
12,2,"cong/post-err",7.1554783577007,6.507311887,7.80847963,1.58726214763864,1.47748742077314,1.70359786125678
13,2,"cong/post-err",5.49533021341307,4.5447549505,6.46216318375,1.61952501922413,1.47112576639023,1.78476017127435
14,2,"cong/post-err",6.58968194389887,5.83524209475,7.360810391625,1.61267629261539,1.47389579024935,1.770303684377
15,2,"cong/post-err",7.73502440583251,6.92507336315,8.5472497612,1.08635549608896,1.00456648576936,1.17862191352439
16,2,"cong/post-err",6.15422332817775,5.37053056925,6.9199444858,1.68482288971204,1.53843660120139,1.83655753280462
17,2,"cong/post-err",5.93590101350434,5.17071973325,6.689834720725,1.73320342463731,1.61809693274669,1.85272644996866
18,2,"cong/post-err",8.45500091428293,7.673337847775,9.27643703655,1.26280442743657,1.15359887038619,1.38211414474667
19,2,"cong/post-err",6.61000231156652,5.7829565885,7.460561760725,1.46656095630909,1.36764436255691,1.57312247371104
20,2,"cong/post-err",7.07535789756447,6.30865883475,7.8949045151,1.3105434765647,1.2120912602841,1.41700232026693
21,2,"cong/post-err",7.6251709548241,6.9243489065,8.33437206075,1.49863633071538,1.37280219789834,1.64055576136588
22,2,"cong/post-err",6.4602138766785,5.70330865125,7.221698490875,1.49681573045222,1.36881253211776,1.63726295007674
23,2,"cong/post-err",6.4560466734072,5.6924790035,7.2214185156,1.29577037675892,1.19199750434293,1.4025794985847
24,2,"cong/post-err",5.34164230294892,4.4131405095,6.2779077815,1.46307145795881,1.35324194374001,1.58232222243322
25,2,"cong/post-err",5.91237740234252,5.23091198425,6.600308700775,1.70386995493504,1.58054868783029,1.83488785879903
26,2,"cong/post-err",6.96253958273926,6.17980034489,7.75331140435,1.37790966882033,1.2778084928284,1.48658019738057
27,2,"cong/post-err",6.51058747754543,5.79489482375,7.23694276325,1.1429294385926,1.04185272792017,1.25173361895135
28,2,"cong/post-err",7.35258844871355,6.591831779475,8.118613263575,1.48696498981349,1.38292211081823,1.59457240483139
29,2,"cong/post-err",7.30423635872331,6.531337,8.058189989725,1.5077716066643,1.38596376428981,1.63458117986621
30,2,"cong/post-err",7.80797469316926,6.93484741575,8.667635310925,1.29154467932733,1.19949499373139,1.39111151949269
31,2,"cong/post-err",7.66303601855042,6.905951691425,8.39703755525,1.39746188609713,1.26711939271373,1.53754865413362
32,2,"cong/post-err",8.57092479322078,7.69608846425,9.45043069165,1.0518402776331,0.963632705700168,1.15286708669461
33,2,"cong/post-err",7.63810665832939,6.88173282302,8.453317885025,1.32144050756201,1.21498261163499,1.44140850948599
34,2,"cong/post-err",8.17376760870893,7.41039289025,8.9433061025,1.3750573657132,1.25384354018519,1.50474717661572
35,2,"cong/post-err",7.58218728332457,6.759250268325,8.40819236525,1.22492818002185,1.12354586695687,1.33266733801084
36,2,"cong/post-err",6.40303473272557,5.65963025975,7.14496970071,1.52813306373223,1.41225202132105,1.65436755525047
37,2,"cong/post-err",5.51960226406472,4.7426227845,6.3045064452,1.65678699281542,1.52805450957957,1.79593706979331
38,2,"cong/post-err",5.28293460167301,4.36718412725,6.1508751705,1.11734207125144,1.02296075940187,1.22010400453511
39,2,"cong/post-err",6.10515833589762,5.35646280925,6.842459199825,1.46224892753573,1.35318292426372,1.57521416390972
40,2,"cong/post-err",4.775272467191,3.81863727925,5.707164738,1.48767054273607,1.36748507558803,1.61476014751543
41,2,"cong/post-err",6.77268838799362,5.94940875125,7.6270332964,1.25367752904505,1.15524165650077,1.36520743930553
42,2,"cong/post-err",5.93485712185684,5.139293116,6.713586497675,1.46157002106591,1.34681103707846,1.582803639274
43,2,"cong/post-err",5.9756493466674,4.90888138775,7.0394733591425,1.41568720317902,1.25726587217714,1.59840042279038
44,2,"cong/post-err",5.81668357838319,5.068723525875,6.5895100173,1.80449650053218,1.66596138565969,1.95147434041843
45,2,"cong/post-err",6.60945047419585,5.95720335125,7.2739917429,1.93125954174292,1.76472284835501,2.10584990509225
46,2,"cong/post-err",7.58922793932815,6.851751201325,8.36059990175,1.43932714620429,1.32925540483316,1.55534487749104
47,2,"cong/post-err",7.54377061175644,6.623062978375,8.46184444125,1.50104484184773,1.36203454250453,1.64854605034648
48,2,"cong/post-err",6.37984452623085,5.561565912,7.22493690815,1.53258621078577,1.41484741938313,1.66106028823361
49,2,"cong/post-err",8.07959220342553,7.286128874775,8.8601011117775,1.16236410284336,1.05397314710051,1.28065958148498
