"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
36,1,"cong/post-corr",6.77228781653885,6.238322897625,7.313890507,1.84698866246576,1.7078979167992,1.99435027584654
37,1,"cong/post-corr",5.72562224722681,5.2168518766,6.238459396,1.8640708325107,1.71636815151559,2.01910805865644
38,1,"cong/post-corr",7.69030250933097,7.0874879525,8.304629099,1.35569306275215,1.23762760351964,1.48934031395058
39,1,"cong/post-corr",6.92080636274941,6.3718962630425,7.47624411875,1.7537249554126,1.62465988323914,1.89382650539873
40,1,"cong/post-corr",8.12304543838613,7.51876777525,8.7373822315,1.85810053566666,1.70107399450058,2.0321445880566
41,1,"cong/post-corr",7.23610725397497,6.64762736525,7.847558303,1.55203213264373,1.42898451244671,1.69166645246763
42,1,"cong/post-corr",6.95233037242724,6.403511465,7.51216868,1.76610326054259,1.61990329386341,1.92993350861025
43,1,"cong/post-corr",6.67845649842447,6.0331154211125,7.34120762325,1.65447391445402,1.48053617670688,1.85245784324523
44,1,"cong/post-corr",5.54859421508188,5.08251873175,6.0309018442,2.16514740915092,2.00077885282453,2.34732032433582
45,1,"cong/post-corr",4.95119728137827,4.503763778875,5.4126976284,2.17197605200658,1.98725132867087,2.37314189272436
46,1,"cong/post-corr",6.86943576143155,6.271436307925,7.45872991165,1.71110908714932,1.57761054412365,1.85844559833838
47,1,"cong/post-corr",7.07044729439938,6.3774248242,7.77361645175,1.84499010597954,1.67024254436036,2.03756113970533
48,1,"cong/post-corr",6.1927108524642,5.640579682725,6.72782425915,1.87330893232428,1.72124648484257,2.02962813950655
49,1,"cong/post-corr",7.6549055486462,6.95020008675,8.35963141185,1.38294944418511,1.25169007349061,1.53169928087283
50,1,"cong/post-corr",7.39593740581906,6.7998285195,7.99951925105,1.92807209626763,1.78252590952545,2.07928415801229
51,1,"cong/post-corr",6.17323294653257,5.619235370225,6.715908151,1.59766571320014,1.46332698976223,1.74912290912977
52,1,"cong/post-corr",5.460808568998,4.95424898075,5.966807148875,1.86717373002545,1.70643846124555,2.04263825656727
53,1,"cong/post-corr",6.48122106212585,5.958515042475,7.00968909225,2.1664221054579,1.99680040044628,2.3444580806051
54,1,"cong/post-corr",6.71981226700402,6.18631767525,7.271115189425,1.84211253453336,1.69794217680747,1.99605751983398
55,1,"cong/post-corr",7.72980178930939,7.08350091065,8.3836007755,1.5078292297062,1.39144971470178,1.6331169349025
56,1,"cong/post-corr",7.05920476537704,6.52032088225,7.6215876615,2.09167708276197,1.92901559945702,2.26422293166888
57,1,"cong/post-corr",6.3860793865994,5.84049091175,6.91828684075,1.70117949656048,1.55260649609741,1.86074152249869
58,1,"cong/post-corr",9.02818602205693,8.32045216675,9.7162478605,1.64493330617679,1.50081472838727,1.8115076379312
59,1,"cong/post-corr",6.5905827077922,6.036294139,7.125922209975,1.97175670048173,1.81973576593571,2.1379174318192
60,1,"cong/post-corr",7.56312079226273,6.92917531805,8.206162215425,1.54469490636593,1.41198380840449,1.68831431214908
61,1,"cong/post-corr",5.90026430841061,5.29045345825,6.5083910705,1.52891828857812,1.39522606079169,1.67270165866891
62,1,"cong/post-corr",5.5710304661757,4.9647581265,6.1678072415,1.44946597800855,1.3360984641658,1.5710748306876
63,1,"cong/post-corr",6.5486764433074,6.009541236,7.087415954,1.95021591028557,1.79474071690584,2.11387558282151
64,1,"cong/post-corr",7.26502981521992,6.652018169675,7.896140759,1.53920483440987,1.42096583501281,1.66644555911303
65,1,"cong/post-corr",7.08843557005027,6.488412487175,7.6911860925,1.5419448907206,1.42869745533037,1.66235966532942
66,1,"cong/post-corr",5.81446720111795,5.326737518675,6.29855615805,1.90601882142136,1.75668287863341,2.06937151749095
67,1,"cong/post-corr",5.76795266028113,5.239545934275,6.30967408895,1.69011963197541,1.54530905444207,1.84938430716858
